Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.784,65.261,65.732,66.195,..
Cabo Verde,CPV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.5,14.5,13.6,12.8,..
Cabo Verde,CPV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.345,19.919,19.49,..,..
Cabo Verde,CPV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.744,5.682,5.625,..,..
Cabo Verde,CPV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.346,2.309,2.274,..,..
Cambodia,KHM,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,3507.37033403072,3684.45943741278,3875.68199225368,4139.44651061375,..
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.977,69.289,69.57,..,..
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.582,22.98,23.388,23.805,..
Cambodia,KHM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.9,24.8,23.7,22.8,..
Cambodia,KHM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.291,22.889,22.464,..,..
Cambodia,KHM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.051,6.017,5.997,..,..
Cambodia,KHM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.559,2.53,2.503,..,..
Cameroon,CMR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,3464.64203566042,3487.38066128569,3533.98207308472,3570.81394734759,..
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.063,58.511,58.921,..,..
Cameroon,CMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.179,55.777,56.374,56.968,..
Cameroon,CMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55.4,53.4,51.6,50.2,..
Cameroon,CMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.429,35.9,35.386,..,..
Cameroon,CMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.762,9.501,9.266,..,..
Cameroon,CMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.708,4.639,4.572,..,..
Canada,CAN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,46989.3528860717,47927.0721959031,48149.2577618993,48383.9004324388,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.9,81.9487804878049,81.9487804878049,..,..
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.3,81.35,81.411,81.482,..
Canada,CAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.5,4.4,4.3,4.2,..
Canada,CAN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.6,10.3,10.1,..,..
Canada,CAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.4,7.5,7.7,..,..
Canada,CAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5433,1.4961,1.4988,..,..
Cayman Islands,CYM,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,41790.5348357233,..,..,..
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
Cayman Islands,CYM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,..
Cayman Islands,CYM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Cayman Islands,CYM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.7612789616996,9.9025588211994,9.9,..,..
Cayman Islands,CYM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.14685884789095,3.42232432860651,3.3,..,..
Cayman Islands,CYM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Central African Republic,CAF,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,903.07703694822,959.309045449728,..,..,..
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.593,52.24,52.805,..,..
Central African Republic,CAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.618,40.98,41.364,41.77,..
Central African Republic,CAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,87.4,85.5,83.4,81,..
Central African Republic,CAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.029,35.66,35.348,..,..
Central African Republic,CAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.119,12.671,12.289,..,..
Central African Republic,CAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.87,4.796,4.721,..,..
Chad,TCD,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,1656.38287845854,1566.2598201906,1553.12908354654,1555.37357529946,..
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.438,53.712,53.977,..,..
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.677,22.858,23.059,23.279,..
Chad,TCD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,74.4,72.6,70.8,69.1,..
Chad,TCD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.201,42.683,42.172,..,..
Chad,TCD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.527,12.309,12.104,..,..
Chad,TCD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.947,5.846,5.747,..,..
Channel Islands,CHI,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6,82.766,82.928,..,..
Channel Islands,CHI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.93,30.914,30.914,30.931,..
Channel Islands,CHI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Channel Islands,CHI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.044,9.939,9.861,..,..
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.833,7.817,7.814,..,..
Channel Islands,CHI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.527,1.516,1.51,..,..
Chile,CHL,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,23862.1425825354,23532.9616296757,24089.6959711895,24130.5552388528,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.779,79.909,80.042,..,..
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.422,87.49,87.564,87.643,..
Chile,CHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.6,6.4,6.2,6,..
Chile,CHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.031,12.711,12.428,..,..
Chile,CHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.993,6.076,6.163,..,..
Chile,CHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.713,1.678,1.649,..,..
China,CHN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,13433.5920707314,14333.1332032282,15161.0961621013,16054.7157693831,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.21,76.47,76.704,..,..
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.736,57.96,59.152,60.308,..
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.5,7.9,7.3,6.8,..
China,CHN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.95,12.43,10.9,..,..
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.09,7.11,7.1,..,..
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.675,1.683,1.69,..,..
Colombia,COL,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,14091.7377037361,13959.6956893253,13988.624336697,14163.2530784857,..
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.732,76.925,77.109,..,..
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.108,80.446,80.778,81.104,..
Colombia,COL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13,12.6,12.2,11.8,..
Colombia,COL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.308,15.098,14.882,..,..
Colombia,COL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.453,5.503,5.562,..,..
Colombia,COL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.843,1.825,1.807,..,..
Comoros,COM,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,3003.52323016123,3048.99868700135,3084.81468280004,..,..
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.7,63.912,64.118,..,..
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.619,28.784,28.965,29.164,..
Comoros,COM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.6,51.2,49.7,48.3,..
Comoros,COM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.852,32.365,31.881,..,..
Comoros,COM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.389,7.298,7.214,..,..
Comoros,COM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.347,4.275,4.205,..,..
"Congo, Dem. Rep.",COD,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,1035.32454389396,1029.88332056006,1057.00877952994,1067.54151685478,..
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.655,60.026,60.368,..,..
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.307,43.88,44.46,45.046,..
"Congo, Dem. Rep.",COD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,71.8,69.8,67.9,66.1,..
"Congo, Dem. Rep.",COD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.278,41.732,41.183,..,..
"Congo, Dem. Rep.",COD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.919,9.691,9.482,..,..
"Congo, Dem. Rep.",COD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.112,6.017,5.919,..,..
"Congo, Rep.",COG,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4436.17443762713,4122.16778412132,3301.62357965483,2881.87170841062,..
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.556,63.954,64.29,..,..
"Congo, Rep.",COG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.001,66.459,66.916,67.373,..
"Congo, Rep.",COG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,37.6,36.6,35.7,34.9,..
"Congo, Rep.",COG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.933,33.378,32.862,..,..
"Congo, Rep.",COG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.987,6.828,6.705,..,..
"Congo, Rep.",COG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.536,4.482,4.428,..,..
Costa Rica,CRI,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,18375.9472632662,18765.7979796915,18983.5123271895,19094.3856090055,..
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.738,79.914,80.095,..,..
Costa Rica,CRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.735,78.56,79.34,80.076,..
Costa Rica,CRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.5,7.5,7.5,7.5,..
Costa Rica,CRI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.512,14.246,13.971,..,..
Costa Rica,CRI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.933,5.005,5.078,..,..
Costa Rica,CRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.789,1.772,1.754,..,..
Cote d'Ivoire,CIV,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4512.46181592245,4686.90162354314,4839.89272583192,5074.64656780107,..
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.567,57.017,57.422,..,..
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.881,50.326,50.779,51.239,..
Cote d'Ivoire,CIV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,63.9,62.2,60.6,58.6,..
Cote d'Ivoire,CIV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.225,35.993,35.74,..,..
Cote d'Ivoire,CIV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.5,10.262,10.053,..,..
Cote d'Ivoire,CIV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.759,4.704,4.649,..,..
Croatia,HRV,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,24911.4310423133,26491.2443111903,27479.2865150292,28388.1730203287,..
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.0219512195122,77.8268292682927,78.0707317073171,..,..
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.403,56.667,56.947,57.242,..
Croatia,HRV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.2,4.1,4.1,4.1,..
Croatia,HRV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9,8.9,9,..,..
Croatia,HRV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.3,13,12.9,..,..
Croatia,HRV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.42,1.42,1.47,..,..
Cuba,CUB,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.607,78.662,78.726,..,..
Cuba,CUB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.93,76.977,77.037,77.109,..
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.1,4,3.9,3.8,..
Cuba,CUB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.611,10.386,10.166,..,..
Cuba,CUB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.665,8.827,8.988,..,..
Cuba,CUB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.656,1.637,1.618,..,..
Curacao,CUW,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,25693.7701589105,..,..,..
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.719512195122,78.0170731707317,..,..,..
Curacao,CUW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.272,89.203,89.145,89.098,..
Curacao,CUW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Curacao,CUW,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.2,9.7,10.8,..,..
Curacao,CUW,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.3,8.9,8.8,..,..
Curacao,CUW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.7,1.5,1.7,..,..
Cyprus,CYP,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,35071.9668005922,36615.7362164962,37458.8761899547,38206.8404942115,..
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.513,80.672,80.828,..,..
Cyprus,CYP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.881,66.836,66.81,66.805,..
Cyprus,CYP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.1,2,1.9,1.8,..
Cyprus,CYP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.852,10.668,10.462,..,..
Cyprus,CYP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.89,6.952,7.022,..,..
Cyprus,CYP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.345,1.337,1.329,..,..
Czech Republic,CZE,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,34605.5843081858,36743.6413856174,37789.1094430377,38326.4884628294,..
Czech Republic,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.0268292682927,78.9780487804878,79.0292682926829,..,..
Czech Republic,CZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.57,73.675,73.792,73.921,..
Czech Republic,CZE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.5,2.5,2.5,2.5,..
Czech Republic,CZE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.7,10.8,10.7,..,..
Czech Republic,CZE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.2,10.5,10.6,..,..
Czech Republic,CZE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.63,1.69,1.71,..,..
Denmark,DNK,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,55248.4615435751,56251.5967510667,57449.4096471986,..,..
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.8536585365854,81.1024390243903,80.9536585365854,..,..
Denmark,DNK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.642,87.757,87.874,87.994,..
Denmark,DNK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.5,3.4,3.3,3.2,..
Denmark,DNK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.8,10.6,10.6,..,..
Denmark,DNK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.2,9.2,9.5,..,..
Denmark,DNK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.79,1.75,1.73,..,..
Djibouti,DJI,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4981.86411996524,5103.07203990783,5375.69226282309,..,..
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.064,65.893,66.582,..,..
Djibouti,DJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.528,77.648,77.777,77.915,..
Djibouti,DJI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.7,51.3,49.8,48.4,..
Djibouti,DJI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.432,21.944,21.466,..,..
Djibouti,DJI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.545,7.293,7.102,..,..
Djibouti,DJI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.846,2.785,2.728,..,..
Dominica,DMA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,11051.7754569074,..,..,..
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
Dominica,DMA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.88,70.181,70.483,70.786,..
Dominica,DMA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.4,29.4,30.3,30.9,..
Dominica,DMA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
Dominica,DMA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..
Dominica,DMA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Dominican Republic,DOM,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,15456.6241710273,15941.6411220059,16919.8153827753,17533.773416467,..
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.471,73.689,73.892,..,..
Dominican Republic,DOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.436,80.277,81.074,81.828,..
Dominican Republic,DOM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.4,24.8,24.1,23.5,..
Dominican Republic,DOM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.07,19.799,19.506,..,..
Dominican Republic,DOM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.097,6.12,6.15,..,..
Dominican Republic,DOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.387,2.367,2.346,..,..
Ecuador,ECU,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,11345.7407431165,11359.6863700506,11256.1238529109,11052.2631960153,..
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.365,76.584,76.8,..,..
Ecuador,ECU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.534,63.67,63.821,63.986,..
Ecuador,ECU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.7,12.5,12.3,12,..
Ecuador,ECU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.205,19.968,19.719,..,..
Ecuador,ECU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.098,5.101,5.109,..,..
Ecuador,ECU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.475,2.451,2.427,..,..
"Egypt, Arab Rep.",EGY,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,10646.3747961617,10801.0262840019,11079.034123435,11336.0472480377,..
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.482,71.656,71.825,..,..
"Egypt, Arab Rep.",EGY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.732,42.705,42.704,42.73,..
"Egypt, Arab Rep.",EGY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.2,18.5,17.9,17.3,..
"Egypt, Arab Rep.",EGY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.677,27.05,26.379,..,..
"Egypt, Arab Rep.",EGY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.915,5.863,5.817,..,..
"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.41,3.37,3.326,..,..
El Salvador,SLV,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,7878.83257273284,7984.42665522818,8140.5992629254,8352.82005504864,..
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.644,72.872,73.096,..,..
El Salvador,SLV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.501,71.275,72.023,72.746,..
El Salvador,SLV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.7,12.2,11.8,11.4,..
El Salvador,SLV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.587,18.429,18.253,..,..
El Salvador,SLV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.984,7.011,7.04,..,..
El Salvador,SLV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.079,2.059,2.039,..,..
Equatorial Guinea,GNQ,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,19423.1518618796,16604.3593058333,14896.7658024981,13944.1322313152,..
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.713,58.061,58.402,..,..
Equatorial Guinea,GNQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.138,71.646,72.143,72.627,..
Equatorial Guinea,GNQ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,66.1,64.1,62.2,60.4,..
Equatorial Guinea,GNQ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.234,33.725,33.241,..,..
Equatorial Guinea,GNQ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.768,9.542,9.323,..,..
Equatorial Guinea,GNQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.686,4.599,4.513,..,..
